macd_signal,rsi_signal,stoch_signal,status_signal,adx_signal,output
0,0.65,0.39999999999999997,0.5743244166886744,66.03508838519214,0
0,0.65,0.7,0.5977914644649571,61.92664681791771,0
0,0.65,1.5,0.6726635298483912,60.560176650349156,0
0,0.25,1.5,0.8017736379084779,61.53913911266949,0
0,0.25,1.5,0.8415901910432625,62.844314469030344,0
0,0.25,1.5,0.9910582585831917,65.18401105503739,0
0,1.5,1.5,1.0,67.75124375015497,0
0,1.5,1.5,0.8361016228690883,69.9761787525902,0
1,1.5,1.5,0.6901806157251178,71.90445575470073,0
1,1.5,1.5,0.7788868374377379,73.57562915652987,0
1,1.5,1.5,0.8138014082784834,75.02397943811512,0
1,1.5,1.5,0.802875420078249,76.27921634882235,0
1,1.5,1.5,0.8203426064563106,77.36708833810194,0
1,1.5,1.5,0.8007906675548561,78.30991072881092,0
1,1.5,1.5,0.8012681409314989,79.12702346742536,0
0,1.5,1.5,0.65456239658867,79.83518784089121,0
0,0.65,1.5,0.6572133201380546,80.44893029789495,1
0,0.65,0.39999999999999997,0.6942820414145612,80.98084042729819,1
0,0.65,0.39999999999999997,0.5506635091300978,72.21201796875191,0
0,0.65,0.39999999999999997,0.610789962880132,64.6123718380118,0
0,0.65,0.39999999999999997,0.7735567247056842,58.02601185803703,0
0,0.65,0.39999999999999997,0.7892475900326236,52.31783320872557,0
0,0.65,0.39999999999999997,0.7746985232309017,47.37074504598897,0
0,0.65,0.39999999999999997,0.7793170458367334,43.08326863828391,1
0,0.65,0.39999999999999997,0.6648287796565124,39.3674557516062,1
0,0.65,0.39999999999999997,0.7245746274001809,36.14708458315218,1
0,0.65,0.39999999999999997,0.7961144022255309,33.356096237158695,1
0,0.65,1.5,0.9835795363752872,38.7796711625458,0
1,0.65,1.5,1.0,44.27701634067612,1
0,0.65,1.5,0.9354002553789917,49.041382161722396,0
0,0.65,1.5,1.0,54.29408956762416,0
0,0.65,1.5,0.8871377687964286,58.846435986072365,0
0,0.65,1.5,0.9935765781900112,62.79180288206081,0
0,0.65,1.5,1.0,66.53467653064115,0
0,1.5,1.5,1.0,70.21006356036332,0
0,1.5,1.5,1.0,73.43727410933415,0
0,1.5,1.5,0.939137055787426,76.23418991844221,0
0,1.5,1.5,0.9763312167374653,78.6581836196692,0
0,1.5,1.5,0.8105423293933646,80.7589781607326,0
-1,1.5,1.5,0.6532031378137071,82.57966676298753,0
-1,1.5,1.5,0.5726462463676696,75.22842335440136,0
-1,1.5,1.5,0.5632704677200986,68.04770906983033,0
-1,1.5,1.5,0.5206323653219253,59.3617084699586,0
-1,1.5,1.5,0.4095867788533386,56.69395277536371,0
-1,1.5,0.39999999999999997,0.5247491854052131,54.38189784004813,0
0,0.65,0.39999999999999997,0.6209021687418841,52.37811689610797,0
0,0.65,0.39999999999999997,0.8813750017584614,50.64150674469316,0
1,0.65,0.39999999999999997,1.0,45.04033655127708,-1
1,0.65,0.39999999999999997,1.0,43.56217895063829,-1
1,0.65,0.39999999999999997,0.83043550642487,42.28110903008468,-1
1,0.65,0.39999999999999997,0.788342702406989,41.17084843227155,-1
1,0.65,0.39999999999999997,0.9498894630425074,40.2086225808335,-1
1,0.65,0.7,0.9262024247788738,39.37469350958719,-1
1,0.65,1.5,0.9654830815526643,38.65195498117372,-1
1,0.65,1.5,1.0,43.55937568287519,-1
1,1.5,1.5,1.0,49.26110245229826,-1
1,1.5,1.5,0.9069411667553324,54.20259898579826,-1
1,1.5,1.5,0.8329568901215858,58.485229314831585,-1
0,1.5,1.5,0.7614688979946329,62.196842266660475,-1
0,1.5,1.5,0.862244336109076,65.41357349157884,-1
0,1.5,1.5,0.8774725398137851,68.20140721984143,-1
0,1.5,1.5,0.788161895225156,70.61752978433567,-1
-1,1.5,1.5,0.629655063243133,72.71150267356401,-1
-1,1.5,1.5,0.6889314399235832,74.5262791775619,-1
-1,1.5,1.5,0.6898048711125468,76.09908548102675,-1
-1,0.65,1.5,0.5489257286968131,70.06429073353254,-1
-1,0.65,0.7,0.5172390894260023,61.223350107893985,-1
-1,0.65,0.39999999999999997,0.5962379683734553,53.5612015656739,-1
-1,0.65,0.39999999999999997,0.6236802169372719,46.92067282908315,-1
0,0.65,0.39999999999999997,0.6664983823642292,41.165547924037845,-1
0,0.65,0.39999999999999997,0.5210947609741227,36.17777300633191,-1
0,0.65,0.39999999999999997,0.5499570150034732,31.8550347443201,-1
0,0.65,0.39999999999999997,0.45510532133509835,33.874725310330334,-1
0,0.65,0.39999999999999997,0.41027061928521497,37.67032646586959,-1
0,0.65,0.39999999999999997,0.4034919514244177,41.201186903083624,-1
0,0.65,0.0,0.4260747375363453,44.26126594866912,0
0,0.65,-0.4,0.29190012093664186,49.36542061740665,0
-1,0.65,-0.4,0.16608797595583907,54.72068207142365,0
-1,-0.09999999999999998,-0.4,-0.017223531106866856,59.92343574327657,0
-1,-0.5,-0.4,-0.08300867498739556,64.55163517794139,0
-1,-0.75,-0.4,-0.0843038759075267,68.56505408383904,0
-1,-1.5,-0.4,-0.045278206464142746,72.04335046895035,0
-1,-1.5,-0.4,-0.01125155021988753,75.05787400271348,0
-1,-1.5,-1.5,0.04013427084502319,77.67046106530819,0
-1,-1.5,-1.5,0.02765903909997189,79.93470318622362,0
-1,-1.5,-1.5,-0.06862800923274291,81.89704635768365,0
-1,-1.5,-1.5,-0.07278593681679424,83.59774377294902,0
-1,-1.5,-1.5,-0.11122783842588044,85.18198047241661,0
-1,-1.5,-1.5,-0.20883883770035253,86.7917818536882,0
-1,-1.5,-1.5,-0.10863941104116936,88.18694305079023,0
-1,-1.5,-1.5,-0.14944882018629296,89.39608275494533,0
-1,-1.5,-1.5,-0.1396587042401734,90.44400383187974,0
0,-1.5,-1.5,-0.292294504074094,91.48876640556598,0
0,-1.5,-1.5,-0.2576823790361728,92.39422730276073,0
0,-1.5,-1.5,-0.3334468838073093,93.22409741768823,0
0,-1.5,-1.5,-0.23695574929882465,93.94331818395872,0
1,-1.5,-1.5,-0.22606144042398876,94.56664284805983,0
1,-1.5,-1.5,-0.2454866030174315,95.10685755694745,0
1,-1.5,-1.5,-0.2294827918924524,95.57504363798338,0
1,-1.5,-1.5,-0.24062552379252103,95.98080490821452,0
1,-1.5,-1.5,-0.15748002246739343,96.33246467574818,1
1,-1.5,-1.5,-0.26038281557040766,96.63723647427736,0
1,-1.5,-1.5,-0.2118832363236003,96.90137203300264,0
1,-1.5,-1.5,-0.15014017908724853,97.13028951723122,0
1,-0.65,-0.7,-0.234186675355945,97.32868467022932,0
1,-0.65,-0.39999999999999997,-0.15426060226499483,97.50062713616101,0
1,-0.65,-0.39999999999999997,-0.09352432774335226,87.27345708623723,0
1,-0.65,-0.39999999999999997,-0.10569538281363271,78.40990970963662,0
1,-0.65,-0.39999999999999997,-0.16078168177580585,70.7281686499161,0
1,-0.65,-0.39999999999999997,-0.1229053686397439,64.07065973149163,0
1,-0.65,-0.39999999999999997,-0.10024436152832335,58.30081866885709,0
1,-0.65,-0.39999999999999997,-0.1574047484458283,53.30028974790716,0
1,-0.65,-0.39999999999999997,-0.0724016691635876,52.62172247326041,0
1,-0.65,-0.39999999999999997,-0.018118738213924287,55.531124949855226,0
1,-0.65,-0.39999999999999997,0.07989896084281592,59.80229022630684,0
1,-0.65,0.0,0.050232235796965306,63.50396679923157,0
1,-0.65,0.4,0.017585283888439905,66.71208649576633,0
1,-0.65,0.4,0.01927595401311797,69.4924568994298,0
1,-0.65,0.4,0.1273702101288319,72.40934619379004,0
1,-0.65,0.4,0.04270815522558279,74.93731691556893,0
1,-0.65,0.4,0.05731314866782141,77.12822487444396,0
1,-0.65,0.4,0.017300708176558093,79.02701177213565,0
1,-0.65,0.4,-0.0032931378699011865,80.67262708346846,0
1,-0.65,0.4,0.06992527068366852,82.09882701995689,0
1,-0.25,0.4,0.07290366628024647,83.33486696491353,0
1,-0.25,0.4,0.13633619374896694,84.56254500775954,0
0,-0.25,0.4,0.18659553932346293,86.09176756535135,0
0,-0.25,0.4,0.11093320805483436,87.41709378193092,0
0,-0.25,0.4,0.06992990694255673,88.56570983629987,0
0,-0.25,0.4,0.15068867625065266,89.56117708341964,0
0,-0.25,0.4,0.22208747642236598,90.61933803494179,0
0,-0.25,0.4,0.35943083229240647,91.74413459956062,0
0,-0.25,0.4,0.2745986068251724,92.71895828889694,0
0,-0.25,0.4,0.1505004204251877,93.56380548632175,0
0,-0.25,0.4,0.09540274323966627,94.29600639075659,0
-1,-0.25,0.4,0.08658838186544542,94.93058050793346,0
-1,-0.25,0.4,0.15192154671333993,95.48054474282007,0
-1,-0.25,0.4,0.2324713320997106,95.95718041305514,0
-1,-0.25,0.4,0.202147319962748,96.3702646605922,0
-1,-0.25,0.7,0.14076555967408,96.72827100845764,0
-1,-0.25,1.5,0.07892997422468193,97.03854317660769,1
-1,-0.25,0.39999999999999997,0.028743738128377064,85.67000435098988,0
-1,-0.25,0.39999999999999997,-7.603940613081906e-05,76.57401762849034,0
-1,-0.25,0.39999999999999997,0.15884454435421172,68.6908291356574,0
-1,-0.25,0.39999999999999997,0.2721864609664779,61.85873244186886,0
-1,-0.25,0.39999999999999997,0.13699210270548656,55.937581973918796,0
0,-0.25,0.39999999999999997,0.2819468549515261,48.68145085971031,0
0,-0.25,0.39999999999999997,0.22324008275050206,42.39280389406295,0
0,-0.25,0.39999999999999997,0.16632497683253994,36.942643190501904,0
-1,-0.25,0.39999999999999997,0.057542553389167896,32.219170580749,1
-1,-0.25,0.39999999999999997,-0.049378591509600375,35.32741000473495,0
-1,-0.25,0.0,-0.07101863871166471,39.31014124910173,0
-1,-0.25,-0.4,-0.03537905727809802,42.76184166088628,0
-1,-0.25,-0.4,0.052394247536518314,45.75331535109956,0
-1,0.0,-0.4,0.09437452212380526,48.345925882617735,0
-1,0.0,-0.4,0.10526679653145814,50.59285500993349,0
-1,0.0,-0.4,0.1500308035643704,52.54019358694047,0
0,0.0,-0.4,0.16748417775689642,54.22788702034652,0
0,0.0,-0.4,0.298229434940161,48.90333002241256,0
0,0.0,-0.4,0.34822043191301383,48.43034930095628,0
0,0.0,-0.10000000000000003,0.3895688024757544,50.44283534344102,0
0,0.0,0.19999999999999996,0.4537464681676082,54.00210324260066,0
0,0.0,0.6,0.4772354707983962,57.50184126932077,0
0,0.0,1.5,0.3874305643783839,60.53494755914486,0
0,0.0,1.5,0.4029265582700333,63.16363967699241,0
1,0.0,1.5,0.42567996175457223,65.44183951246029,0
1,0.0,1.5,0.5712401959905178,68.71005030171591,0
1,0.0,1.5,0.5335740615150115,71.5424996524041,0
1,0.0,1.5,0.4939913254853065,73.9972890896672,0
1,0.0,1.5,0.5691546858927751,76.12477326862857,0
1,0.0,1.5,0.5736765296580825,77.99815920443692,0
1,0.0,1.5,0.6194204474248408,80.0455237435407,0
1,0.0,1.5,0.5037477966562862,81.81990634409732,0
0,0.0,1.5,0.40028526653522384,83.35770459791306,0
0,0.0,1.5,0.41424458598799835,84.69046308455336,0
0,0.0,1.5,0.6239016890416961,85.89265293769522,0
0,0.0,1.5,0.685018614599729,87.31684947580887,0
-1,0.0,1.5,0.551330882018917,88.55115314217403,0
-1,0.0,1.5,0.5480888312551216,89.62088298635717,0
0,0.0,1.5,0.5614689935024545,90.54798218464923,0
0,0.0,1.5,0.5125422324338682,91.35146815650235,0
0,0.0,0.7,0.4313969364510242,92.04782266544171,0
0,0.0,0.7,0.4589675543168477,92.6513299065225,0
0,0.0,0.7,0.4633270339654876,93.17436951545919,0
0,0.0,0.7,0.47097625655971004,93.62767050987098,0
0,0.0,0.39999999999999997,0.4364458106316709,94.02053137169453,0
0,0.0,0.39999999999999997,0.6551795830828869,94.36101078527494,0
-1,0.0,0.39999999999999997,0.619288864772051,94.6560929437113,0
-1,0.0,0.39999999999999997,0.4417350129151692,94.91183081435614,0
-1,0.0,0.39999999999999997,0.5723960703963674,95.13347030224833,0
-1,0.0,0.39999999999999997,0.5200086651252218,95.32555785842156,0
-1,0.0,0.39999999999999997,0.5059189397393248,95.49203374043837,0
-1,0.0,0.39999999999999997,0.4656716729721508,95.63631283818627,0
-1,0.0,0.39999999999999997,0.5556245120909936,95.76135472290112,0
-1,0.0,0.39999999999999997,0.6315867700258858,95.86972435632065,0
0,0.0,0.7,0.624891819003491,95.96364470528424,0
-1,0.0,0.7,0.4972714550637328,96.04504234105269,0
-1,0.0,0.7,0.5747094796067516,96.11558695871868,0
-1,0.0,0.7,0.5893391920928344,96.17672562736253,0
-1,0.0,0.7,0.6024263913123623,96.22971247352054,0
-1,0.0,0.3,0.5587076268392553,96.27563440685748,0
-1,0.0,-0.10000000000000003,0.5120383326175324,96.3154334157495,0
-1,0.0,-0.10000000000000003,0.4823320885597338,96.34992589012258,0
0,0.0,-0.4,0.31691257097917486,96.34973817328432,0
0,0.0,-0.4,0.3150078854514433,96.35653374574139,0
0,0.0,-0.4,0.4205540497511539,96.36242324187084,0
-1,0.0,-0.4,0.35640425188463093,96.3675274718497,0
0,0.0,-0.4,0.24035065373515632,96.59392190259094,0
0,0.0,-0.4,0.2897572082948594,96.79013040923334,0
0,0.0,-0.4,0.23615930582222502,96.96879699123335,0
0,0.0,-0.4,0.17556744459806772,97.21287239001,0
0,0.0,-0.4,0.30823091399604186,97.42440440228312,0
0,0.0,-0.4,0.0,97.60773214625314,0
0,0.0,-0.4,-0.9999999999996861,97.76661619102717,0
0,0.0,-0.4,-1.0,97.90431569649799,0
0,0.0,-0.4,0.6282982436651754,98.02365526790604,0
1,0.0,-0.4,0.5758897869162367,98.12708289645967,0
1,0.0,-0.4,1.0,85.52968572348837,0
1,0.0,-0.10000000000000003,0.651584790453255,74.61194150691324,0
1,0.0,0.19999999999999996,0.41558716760373954,65.14989651921479,0
1,0.0,0.19999999999999996,1.0,60.41728281346819,0
1,0.0,0.19999999999999996,1.0,59.06689121624872,0
1,0.0,0.19999999999999996,0.4701889033917065,57.89655183199184,0
1,0.0,0.19999999999999996,-0.9471410305170093,56.88225769896921,0
0,0.0,0.19999999999999996,-0.8528765491772747,56.00320278368294,0
0,0.0,0.19999999999999996,0.0771457009319224,55.24135519043483,0
1,0.0,0.19999999999999996,-0.11170390060551312,54.581087276286475,0
0,0.0,-0.10000000000000003,-0.4991171367593222,54.00885508402456,0
1,0.0,-0.39999999999999997,0.2027114217720276,53.51292051739757,0
1,0.0,-0.39999999999999997,0.2044949713365998,53.08311055965417,0
1,0.0,-0.39999999999999997,0.06509050429527731,52.71060859627657,0
1,0.0,-0.7,-0.33851971472392733,52.38777356134931,0
1,0.0,-0.7,-0.13859364838914615,52.10798319774569,0
1,0.0,-0.7,-0.1845998853839544,51.86549821595588,-1
1,0.0,-0.7,0.29289182372732236,51.65534456507138,-1
1,0.0,-0.7,1.0,57.28746496889342,-1
1,0.0,0.4,0.7975078880821578,62.16863598553918,-1
1,0.0,0.4,0.598040992750804,66.39898419996551,-1
1,0.0,0.4,0.48487318064254087,70.06528598580167,-1
1,0.0,0.4,0.12086170424173782,73.24274753352634,-1
1,0.0,0.4,0.6936499437594043,75.99654754155438,-1
1,0.0,0.4,0.627879123653668,78.38317421517867,-1
1,0.0,0.4,0.7751563057315696,80.4515839989864,-1
1,0.0,0.4,0.2096488126814609,82.24420581161976,-1
0,0.0,0.4,0.09490600820724533,83.79781138256868,0
0,0.0,0.4,-0.10443826263781081,85.14426954405774,0
-1,0.0,-0.19999999999999996,-0.5237851827482407,75.33732605930355,0
-1,0.0,-0.19999999999999996,-0.5445380799907308,67.51651715362172,0
-1,0.0,-0.19999999999999996,-0.1923421490075204,60.738482768697466,0
-1,0.0,-0.6,-0.5924964600164171,56.535644562700895,0
-1,0.0,-1.5,-0.35237615155870156,52.89318478417053,0
-1,0.0,-1.5,-0.5052320298040937,49.736386309444214,0
-1,0.0,-1.5,-0.6257746273927406,48.30491786182249,0
-1,0.0,-1.5,-1.0,53.64864545934644,0
0,0.0,-1.5,-0.9999999999999283,58.83013224129586,0
-1,-1.5,-1.5,-1.0,63.69294979186101,0
-1,-1.5,-1.5,-0.8892176658155876,67.90739166901747,0
0,-1.5,-1.5,-0.8621671363955784,71.55990796255307,0
-1,-1.5,-1.5,-0.9240554839400746,74.72542208361726,0
-1,-1.5,-1.5,-0.8755527650647585,77.46886765520622,0
-1,-1.5,-1.5,-0.9165508310416647,79.84652048391666,0
-1,-1.5,-1.5,-0.7385544646586397,81.9071529354657,0
-1,-1.5,-1.5,-0.9999999999999464,83.85822701567893,0
-1,-1.5,-1.5,-0.9236165331637615,85.54915788519706,0
-1,-1.5,-1.5,-0.9941689861117913,87.01463130544612,0
-1,-1.5,-1.5,-1.0000000000000508,88.39641388396106,0
-1,-1.5,-1.5,-1.0000000000000482,89.67994505470263,0
-1,-1.5,-1.5,-1.0000000000000477,90.80333332519224,0
-1,-1.5,-1.5,-0.9329432823682471,91.77693649294991,0
-1,-1.5,-1.5,-0.8254281239746296,92.62072590500657,0
0,-1.5,-1.5,-0.8894436210630734,93.35201006212233,0
0,-1.5,-1.5,-1.0000000000000469,94.019594205921,0
-1,-1.5,-1.5,-1.0000000000000413,94.71877279582606,0
0,-1.5,-1.5,-0.7344652957409341,95.32472757374376,0
1,-1.5,-1.5,-0.48059699000888056,95.84988838127242,0
1,-1.5,-1.5,-0.44399577444770766,93.25131288121631,0
1,-1.5,-1.5,-0.29932247060202855,82.91199560610316,-1
1,-1.5,-1.5,-0.4059200206937299,73.95125396767176,-1
1,-1.5,-0.39999999999999997,-0.13430020092254383,67.2899788664512,-1
1,-1.5,-0.39999999999999997,-0.09522412026656381,62.38546254286115,-1
1,-1.5,-0.39999999999999997,-0.2103022877559547,58.13488172908311,-1
1,-1.5,-0.39999999999999997,-0.27207008329530247,54.45104502380881,-1
1,-0.65,-0.39999999999999997,-0.4877901365813959,51.258386545904415,-1
1,-0.65,-0.39999999999999997,-0.5756983702811022,48.49141586505394,0
1,-0.65,-0.39999999999999997,-0.7760330626825345,46.09337460831686,0
1,-0.65,-0.39999999999999997,-0.6923110414790609,44.01507218581139,-1
1,-0.65,-0.39999999999999997,0.18100750021225506,47.98282116221341,0
1,-0.65,-0.39999999999999997,-1.0,42.68558358424341,0
1,-0.65,-0.39999999999999997,-0.25541217243840664,38.094644350002746,-1
1,-0.65,-0.39999999999999997,-0.33519391720956393,34.115830346994166,-1
1,-0.65,-0.39999999999999997,-0.3255389577900539,30.66752487772006,-1
1,-0.65,-0.7,-0.4156668992477864,27.678993471015833,-1
1,-0.65,-0.7,-0.48940158956532737,25.088932918538838,-1
1,-0.65,-0.7,-0.2657457709149851,22.844213773058776,-1
1,-0.65,-0.3,-0.25271202151596955,20.898790513642723,-1
1,-0.65,0.10000000000000003,-0.1205403817124829,19.21275702214881,-1
1,-0.65,0.10000000000000003,-0.4317654448348358,17.75152799618742,-1
1,-0.65,0.10000000000000003,-0.64441093187376,16.485129507020876,0
0,-0.65,0.10000000000000003,-0.7879387256240473,15.387584149743207,0
0,-0.65,-0.19999999999999996,-1.0,17.944157447749646,0
-1,-0.65,-0.19999999999999996,-1.0,22.50408034517981,-1
-1,-0.65,-0.19999999999999996,-0.9740942796294233,26.456013522952617,-1
0,-0.25,-0.19999999999999996,-0.9965920206924315,29.88102227702238,-1
-1,-0.25,-0.19999999999999996,-0.9730185799040278,32.84936319721618,-1
-1,-0.25,-0.6,-1.000000000000036,39.03533062720053,-1
-1,-0.25,-1.5,-0.897315033819791,44.39650239985364,-1
-1,-0.25,-1.5,-0.8678106440104296,49.04285126948633,-1
-1,-0.25,-1.5,-1.0,54.50569756966573,-1
-1,-0.25,-1.5,-0.9999999999999689,59.671445682798804,0
-1,-1.5,-1.5,-1.0,64.41464740672123,0
-1,-1.5,-1.5,-0.9542509755428104,68.52542223412067,-1
-1,-1.5,-1.5,-1.0,72.09720185137253,-1
-1,-1.5,-1.5,-0.9775804969393832,75.19274418632415,-1
-1,-1.5,-1.5,-0.9769813423941831,77.87554754328221,0
-1,-1.5,-1.5,-0.8972116860688892,80.2006437859792,-1
-1,-1.5,-1.5,-0.8220252556038736,82.21572719631659,-1
0,-1.5,-1.5,-0.822667408845178,83.962132818609,-1
0,-1.5,-1.5,-0.7298470924840222,85.4756843579291,-1
0,-1.5,-1.5,-0.6304685767409799,86.78742902533983,-1
0,-0.65,-1.5,-0.9127347862857477,87.92427440376248,-1
0,-0.65,-1.5,-0.765400065203234,88.90954039839544,-1
0,-0.65,-1.5,-0.8238102988245316,89.763437593744,0
0,-0.65,-1.5,-0.8829881983937581,90.50348182971275,0
0,-0.65,-1.5,-0.8658236882928926,91.14485350088567,-1
0,-0.65,-0.7,-0.8123565771852239,91.70070894923553,-1
0,-0.65,-0.7,-0.7218294391347067,92.18245033780542,0
0,-0.65,-0.7,-0.9213492306014149,92.59995954123265,0
0,-0.65,-0.7,-0.943497890160098,93.21376401796591,0
1,-0.65,-1.5,-0.9416627597223143,93.74572789780142,0
1,-0.65,-1.5,-1.0000000000000289,94.4411427412626,0
0,-0.65,-1.5,-1.000000000000027,95.12463652053412,0
0,-0.65,-1.5,-1.0000000000000255,95.73869754073989,0
0,-0.65,-1.5,-0.9999999999999745,96.27214808096286,0
0,-1.5,-1.5,-1.0,96.74595846109213,0
0,-1.5,-1.5,-1.0,97.1619803019813,0
0,-1.5,-1.5,-0.9531518696518282,97.52253256408525,0
0,-1.5,-1.5,-1.0000000000000222,97.83962680028452,0
0,-1.5,-1.5,-1.0,98.1157006694962,0
0,-1.5,-1.5,-1.0000000000000213,98.35708356558615,0
0,-1.5,-1.5,-0.8565739035881664,98.56628207553076,0
0,-1.5,-1.5,-0.9369317569123687,98.7475874508161,0
0,-1.5,-1.5,-0.9999999999999789,98.90591348092062,0
0,-1.5,-1.5,-1.0000000000000202,99.04574818765087,0
0,-1.5,-1.5,-0.9603314282564038,99.1669382668171,0
0,-1.5,-1.5,-0.817514965829951,99.27196966876116,0
1,-1.5,-1.5,-0.8676333128931425,99.36299688377935,0
0,-1.5,-1.5,-0.9303325752664529,99.4418871367951,0
0,-1.5,-1.5,-1.00000000000002,99.51061848483491,0
0,-1.5,-1.5,-0.9168852875072603,99.57018565313608,0
-1,-1.5,-1.5,-0.9999999999999809,99.62467071578065,0
0,-1.5,-1.5,-0.8430841344020671,99.67189110340593,0
0,-1.5,-1.5,-0.7363888492697167,99.71281543934785,0
0,-1.5,-1.5,-0.6847750187187929,99.74828319716417,0
0,-0.65,-1.5,-0.6893009446140266,99.77902192060499,0
0,-0.65,-1.5,-0.8474939768798122,99.80566214758704,0
0,-0.65,-1.5,-0.7199209097950974,99.82875034430481,0
0,-0.65,-1.5,-0.6770933650676959,97.36883667752844,0
0,-0.65,-0.39999999999999997,-0.6448987783399102,87.73419019508879,0
0,-0.65,-0.39999999999999997,-0.7072726075122536,79.3841632436411,0
0,-0.65,-0.39999999999999997,-0.7368771623778638,72.1474732190531,0
1,-0.65,-0.39999999999999997,-0.7534072632356875,65.87567519774349,-1
1,-0.65,-0.39999999999999997,-0.6781201535945994,60.4401169126085,-1
1,-0.65,-0.39999999999999997,-0.7165130093444813,55.729299732158175,-1
1,-0.65,-0.39999999999999997,-0.6900636929605848,51.64659150910123,0
1,-0.65,-0.39999999999999997,-0.7367782467262324,48.10824438245187,-1
1,-0.65,-0.39999999999999997,-0.7158065930064815,45.041676872689095,0
1,-0.65,-0.39999999999999997,-0.7611364687814745,42.38398503089469,0
1,-0.65,-0.39999999999999997,-0.6881000200100046,40.08065210133954,0
1,-0.65,-0.7,-0.7893265486490496,43.74922395950179,0
1,-0.65,-0.7,-0.7328502157059146,46.92865290324241,0
1,-0.65,-1.5,-0.8168885303847859,51.51948324831665,0
0,-0.65,-1.5,-0.8474841918349579,56.373948208189645,0
0,-0.65,-1.5,-0.8941783216607715,61.19747809086644,0
0,-0.25,-1.5,-0.8564108635495756,65.377870655853,0
0,-0.25,-1.5,-0.7253502921523,69.00087754550802,0
-1,-0.25,-1.5,-0.912080426292506,72.32359698202875,0
-1,-0.25,-1.5,-0.871492135573115,75.20328716034672,0
-1,-0.25,-1.5,-0.9335427227042832,77.88302768901978,0
-1,-0.25,-1.5,-0.9358589196174917,80.22269372733084,0
0,-0.25,-1.5,-0.97442804345543,82.46100048912794,0
-1,-0.25,-1.5,-1.0,84.49182877332275,0
-1,-0.25,-1.5,-0.9852691134631344,86.25187995295825,0
-1,-0.25,-1.5,-0.9999999999999813,87.86411736386677,0
-1,-0.25,-1.5,-0.9999999999999815,89.28223921629106,0
-1,-0.25,-1.5,-0.8916117382837447,90.51127815505878,0
-1,-0.25,-1.5,-0.8721783051433111,91.57644523532413,0
-1,-0.25,-1.5,-0.946121030466346,92.49959003822077,0
0,-0.25,-1.5,-0.9356802787964843,93.29964886739786,0
0,-0.25,-1.5,-0.888790821594908,93.99303318601801,0
0,-0.25,-1.5,-0.9889880970104014,94.59396626215548,0
-1,-0.25,-1.5,-1.0,95.21304354319678,0
-1,-0.25,-1.5,-0.9999999999999825,95.80091588233901,0
-1,-1.5,-1.5,-1.0000000000000167,96.33217943062655,0
-1,-1.5,-1.5,-0.9886817602316599,96.79260783914242,0
-1,-1.5,-1.5,-0.9375369399363038,97.19164579318951,0
-1,-1.5,-1.5,-0.9391267018828974,97.53747868669699,0
-1,-1.5,-1.5,-0.8539725907682206,97.8372005277368,0
0,-1.5,-1.5,-0.8156494090810564,98.09695945663796,0
0,-1.5,-1.5,-0.9332880870259767,98.32208386168564,0
0,-1.5,-1.5,-0.8886181546226194,98.51719167939363,0
0,-1.5,-1.5,-0.7936251071070332,98.68628512140722,0
1,-1.5,-1.5,-0.6032643850854879,88.7630017060793,-1
1,-0.65,-1.5,-0.4897507551700662,84.79829393792207,0
1,-0.65,-0.7,-0.5711365351538598,81.36221387218579,0
1,-0.65,-0.39999999999999997,-0.7555541935471006,78.38427781521438,0
1,-0.65,-0.39999999999999997,-0.7749187173707002,75.80339989917246,0
1,-0.65,-0.39999999999999997,-0.7592905196876576,73.5666390386028,0
1,-0.65,-0.39999999999999997,-0.8323125670379663,71.62811295944243,0
1,-0.65,-0.39999999999999997,-0.7797801938506107,69.94805702417011,0
1,-0.65,-0.39999999999999997,-0.8281343881551306,68.4920085469341,0
0,-0.65,-0.39999999999999997,-0.8362329448337606,67.2300998666629,0
1,-0.65,-0.39999999999999997,-0.7717975772535541,66.13644567709451,0
1,-0.65,-0.39999999999999997,-0.7158829259424753,65.18861204613526,0
1,-0.65,-0.7,-0.7137465761894114,64.36715623263723,0
1,-0.65,-0.7,-0.7420018705507195,63.65522786093894,0
1,-0.65,-0.7,-0.769916427418832,63.03822327213376,0
1,-0.65,-0.7,-0.7923244134968225,62.503485961835935,0
0,-0.65,-0.7,-0.7507096622892855,62.04004695957782,0
0,-0.65,-0.7,-0.634774525454862,65.78573244973076,-1
0,-0.65,-0.39999999999999997,-0.5496394519145734,69.67097848919146,-1
1,-0.65,-0.39999999999999997,-0.5415419716084691,73.07243362099604,-1
1,-0.65,0.0,-0.6072877070021311,76.02036140189333,0
1,-0.25,0.4,-0.6828213126018808,78.57523214533764,0
1,-0.25,0.4,-0.6846571826457134,80.7894534563227,0
1,-0.25,0.4,-0.7607516721252136,82.70844525917644,0
0,-0.25,0.4,-0.7728031969542966,84.37157148831635,0
0,-0.25,0.4,-0.7600760655803174,85.81294755357092,0
-1,-0.25,0.10000000000000003,-0.7705206829259144,87.06214014345824,0
-1,-0.25,0.10000000000000003,-0.7016754949988587,88.14477372136056,0
-1,-0.25,-0.19999999999999996,-0.7994410300055594,85.4697503682927,0
-1,-0.25,-0.6,-0.8657158414746392,78.41371825329468,0
-1,-0.25,-1.5,-0.8461972310019416,72.29849042029639,0
-1,-0.25,-1.5,-0.9276408843029327,70.83755779506014,0
