macd_signal,rsi_signal,stoch_signal,status_signal,output
1,-0.30000000000000004,0.4,0.49215937270807975,0
1,-0.30000000000000004,0.4,0.5144724190712845,0
1,-0.30000000000000004,0.4,0.37542370119144963,0
1,-0.30000000000000004,0.10000000000000003,0.3596841698756147,0
0,-0.30000000000000004,-0.6,0.4856506838888578,0
0,-0.30000000000000004,-1.5,0.5685205431332617,0
1,-0.65,-1.5,0.6418836109231989,0
1,-0.65,-1.5,0.7403670585509317,-1
1,-0.65,-1.5,0.7172990549267796,0
1,-0.65,-1.5,0.6102184619172,-1
0,-0.65,-1.5,0.5644228157355032,-1
0,-0.65,-1.5,0.5168788133795256,-1
0,-0.25,-1.5,0.3280012563410273,-1
0,0.15000000000000002,-1.5,0.18300926784703242,-1
0,0.15000000000000002,-1.5,0.11150586732905511,-1
0,0.15000000000000002,-1.5,0.229693437543361,-1
-1,0.15000000000000002,-1.5,0.22833638731900333,-1
-1,0.15000000000000002,-1.5,0.36361504838716,-1
-1,0.15000000000000002,-1.5,0.5643469570907386,-1
-1,0.15000000000000002,-1.5,0.34447432264955297,-1
-1,0.15000000000000002,-1.5,0.26487216036746836,-1
-1,0.15000000000000002,-1.5,0.34362042682328087,-1
-1,0.15000000000000002,-1.5,0.31365367836138247,-1
-1,0.15000000000000002,-1.5,0.27909601247661187,-1
-1,0.15000000000000002,-1.5,0.3169032383076072,-1
-1,0.15000000000000002,-1.5,0.293079575186666,-1
-1,-0.25,-1.5,0.4295635523485468,-1
-1,-0.25,-1.5,0.35635369800421324,-1
0,-0.25,-1.5,0.5713575877442157,-1
0,-0.25,-1.5,0.5595398058891367,-1
0,-0.25,-1.5,0.6330718223746064,-1
0,-0.25,-1.5,0.5146511631339176,-1
0,-0.25,-1.5,0.6397390315900734,-1
0,-0.25,-1.5,0.628317765201563,-1
1,-0.25,-0.7,0.6982437408941903,-1
1,-0.25,-0.7,0.5350287973311579,-1
0,-0.25,-0.39999999999999997,0.3573796910911955,-1
-1,-0.25,-0.39999999999999997,0.2741614905783101,-1
-1,-0.25,-0.39999999999999997,0.30560225313707684,-1
-1,-0.25,-0.39999999999999997,0.05393467716185394,-1
0,-1.5,-0.39999999999999997,-0.28304635853957644,0
0,-1.5,-0.39999999999999997,-0.291015740926241,0
0,-1.5,-0.39999999999999997,-0.3816133984624569,0
0,-1.5,-0.7,-0.43881716268621074,0
0,-1.5,-1.5,-0.6309379251981518,1
0,-1.5,-0.7,-0.4901496567772214,0
0,-1.5,-0.7,-0.4649813005116935,0
0,-1.5,-0.7,-0.4867621947557126,1
0,-1.5,-0.7,-0.5864511881363808,1
0,-1.5,-0.7,-0.6838285808226529,1
0,-1.5,-0.7,-0.6140637309219361,1
0,-1.5,-0.7,-0.4038897031383996,1
0,-1.5,-1.5,-0.40748534719455937,1
1,-1.5,-1.5,-0.4308998118258195,1
1,-1.5,-1.5,-0.5359486076477711,0
1,-1.5,-1.5,-0.43520311601125483,0
1,-1.5,-1.5,-0.531688652623047,0
1,-1.5,-1.5,-0.46250263695642313,1
0,-1.5,-1.5,-0.44392738464752746,0
0,-0.65,-1.5,-0.5457386209637903,1
0,-0.65,-1.5,-0.5002003663103738,1
0,-0.65,-1.5,-0.44560683761600467,1
0,-0.65,-1.5,-0.4320464337889536,0
0,-0.65,-1.5,-0.4251109931132607,0
0,-0.65,-1.5,-0.45795109504318765,0
0,-0.65,-1.5,-0.47204588030381595,1
0,-0.65,-1.5,-0.5366807906700173,1
1,-0.65,-1.5,-0.5787897111431884,1
1,-0.65,-1.5,-0.691760839943245,1
1,-0.65,-1.5,-0.5734377823047846,1
1,-0.65,-1.5,-0.5493577611954019,1
1,-0.65,-1.5,-0.5769389456177216,1
1,-0.65,-1.5,-0.4702906791236449,1
1,-0.65,-1.5,-0.23524166806006447,0
1,-0.65,-1.5,-0.061915418541229235,0
1,-0.65,-1.5,-0.07490177215789955,0
1,-0.65,-1.5,-0.07589941911985738,0
1,-0.65,-0.7,0.11094332800568443,0
1,0.09999999999999998,-0.39999999999999997,0.17870805434681045,0
1,0.5,-0.39999999999999997,0.29770233933353735,0
1,0.5,-0.39999999999999997,0.1047283962413752,0
1,0.5,-0.39999999999999997,0.048599153176305976,0
1,0.5,-0.39999999999999997,0.15547006920981563,0
0,0.5,-0.39999999999999997,0.1277610767614664,0
0,0.5,-0.39999999999999997,-0.159320942690768,0
-1,0.5,-0.39999999999999997,-0.7328170730960237,1
-1,0.5,-0.7,-0.5438237050861714,1
-1,0.5,-1.5,-0.0024577741191673403,0
-1,0.5,-1.5,-0.030781809332094297,0
-1,0.15000000000000002,-1.5,-0.04625129178652,0
-1,0.15000000000000002,-1.5,-0.036929023173303634,0
-1,0.15000000000000002,-1.5,-0.00775565805251051,0
-1,0.15000000000000002,-1.5,-0.06226867028329504,0
-1,0.15000000000000002,-1.5,-0.043055611219128966,0
-1,0.15000000000000002,-1.5,-0.052800962365409376,0
-1,0.15000000000000002,-1.5,-0.04912309291649672,0
-1,0.15000000000000002,-1.5,-0.07149003865194221,0
-1,0.15000000000000002,-1.5,-0.014064720808831208,0
-1,0.15000000000000002,-1.5,-0.006072627606157909,0
-1,0.15000000000000002,-1.5,-0.0175664717191102,0
-1,0.15000000000000002,-1.5,0.007422233625359261,0
0,0.15000000000000002,-0.7,0.043301271444665085,0
0,0.15000000000000002,-0.39999999999999997,0.08341446344738197,0
0,0.15000000000000002,0.0,0.06580221272758972,0
0,0.4,-0.39999999999999997,-0.005820656910549028,0
-1,0.4,-0.39999999999999997,0.006902631499218246,0
-1,0.4,-0.39999999999999997,-0.011956749502902856,0
-1,0.4,-0.39999999999999997,-0.01681286244444955,0
-1,0.65,-0.7,-0.024390793831605393,0
-1,0.25,-1.5,-0.019754980772784717,0
-1,0.25,-1.5,-0.0372281455988211,0
-1,0.25,-1.5,0.0,0
-1,0.25,-1.5,1.0,0
-1,0.25,-1.5,1.0,0
-1,0.25,-1.5,1.0,0
0,0.25,-1.5,0.04556146290928686,0
0,0.25,-1.5,0.3073701213073334,0
0,0.25,-1.5,-0.9528096431294757,0
0,0.25,-1.5,-0.19986690926201695,0
0,0.25,-1.5,-1.0,0
0,0.25,-1.5,-1.0000000000003175,0
0,0.25,-1.5,-0.6682417126948964,0
0,0.25,-1.5,-0.7269545790503906,0
0,0.25,-1.5,-1.0,0
0,0.25,-1.5,-1.0,0
0,0.25,-1.5,-0.3763611966688287,0
0,0.25,-1.5,-1.0000000000001303,0
0,0.25,-1.5,-0.9454852898853743,0
0,0.25,-0.7,-0.9999999999998848,0
0,0.25,-0.7,-0.9999999999999003,0
0,0.25,-0.7,-0.990266398823922,0
-1,0.25,-0.7,-1.0000000000000948,0
-1,0.25,-0.7,-0.9999999999999166,0
-1,-0.5,-0.7,-1.0,0
-1,-0.75,-0.7,-1.0,0
0,-1.5,-0.7,-0.999999999999928,0
0,-1.5,-0.7,-1.000000000000067,0
0,-1.5,-0.7,-0.7296937224775596,0
0,-1.5,-0.7,-0.5046069599675759,-1
0,-1.5,-1.5,-0.5009844272184044,-1
1,-1.5,-1.5,-0.45457540608412694,-1
1,-1.5,-1.5,-0.48856556164132253,0
1,-1.5,-1.5,-0.3453508217287743,-1
1,-1.5,-1.5,-0.37355889283063787,-1
1,-1.5,-1.5,-0.4360813387864638,-1
1,-1.5,-1.5,-0.302792785685536,-1
1,-0.65,-0.7,-0.32895587830009837,0
1,-0.65,0.0,-0.3312438631207182,-1
1,-0.65,-0.3,-0.449248258683886,-1
1,-0.65,0.4,-0.4362732414826877,-1
1,-0.65,0.0,-0.44186746259133014,-1
1,-0.65,0.0,-0.5128783822994932,-1
1,-0.65,0.0,-0.7079676129741932,-1
1,-0.65,0.0,-0.7617110986359513,-1
0,-0.65,0.0,-0.9324224529356498,0
0,-1.5,0.0,-0.9999999999999423,0
0,-1.5,-0.3,-1.0,0
0,-1.5,-0.6,-0.9414721988192251,0
0,-1.5,-0.3,-1.0,0
0,-1.5,-0.6,-0.9666455285247819,0
0,-1.5,-0.3,-1.0,0
0,-1.5,-0.3,-1.0,0
0,-1.5,-0.3,-0.999999999999959,0
0,-1.5,-0.3,-1.0,0
0,-1.5,-0.3,-0.8481044227275607,0
0,-1.5,-0.3,-0.9993769931121169,0
0,-1.5,-0.3,-1.0,0
0,-1.5,-0.3,-1.000000000000035,0
0,-1.5,-0.3,-1.0,0
0,-1.5,0.10000000000000003,-0.9438010295604138,0
-1,-1.5,0.10000000000000003,-0.9006166332535047,0
-1,-1.5,0.10000000000000003,-0.8673289643057149,0
-1,-1.5,0.10000000000000003,-0.8497956069616027,0
0,-1.5,-0.19999999999999996,-0.8539334409184116,0
0,-1.5,-0.19999999999999996,-0.9373017328859381,0
0,-1.5,-1.5,-0.8425277618016739,0
0,-1.5,-1.5,-0.821138955509802,0
0,-1.5,-1.5,-0.9213937709052548,0
0,-1.5,-1.5,-1.0,0
0,-1.5,-1.5,-1.0000000000000329,0
0,-1.5,-1.5,-0.9584938544088545,0
0,-1.5,-1.5,-0.999399005474252,0
0,-1.5,-1.5,-1.0,0
0,-1.5,-1.5,-0.9232117388066103,0
1,-1.5,-1.5,-0.7617167306382051,0
1,-1.5,-1.5,-0.7285570212167218,0
1,-1.5,-1.5,-0.6981518696146448,0
1,-1.5,-1.5,-0.701603367601618,0
1,-1.5,-1.5,-0.7632433175821044,0
1,-1.5,-1.5,-0.8035733312761857,0
1,-1.5,-1.5,-0.7845425845714956,0
1,-1.5,-1.5,-0.7638846469736654,0
1,-0.65,-1.5,-0.7462605083724028,0
1,-0.65,-1.5,-0.7137827559542712,0
1,-0.65,-1.5,-0.8560561659346442,0
1,-1.5,-1.5,-1.0,0
1,-1.5,-1.5,-0.9153378645348266,0
1,-1.5,-1.5,-0.8062488672527325,0
1,-1.5,-1.5,-0.8812059738011293,0
0,-1.5,-1.5,-0.9295740746113575,0
1,-1.5,-1.5,-0.8160226712574211,0
1,-1.5,-1.5,-0.9024382256049217,0
0,-1.5,-1.5,-0.9865490942727109,0
-1,-1.5,-1.5,-1.0,0
-1,-1.5,-1.5,-0.892873198484072,0
-1,-0.65,-1.5,-0.836713241398543,0
0,-0.65,-1.5,-0.7857788748383432,0
0,-0.65,-1.5,-0.9080403143420455,0
0,-0.65,-1.5,-0.9119885385725501,0
-1,-0.65,-1.5,-1.0,0
-1,-0.65,-1.5,-0.9783782381063331,0
-1,-0.65,-1.5,-0.8844110247214555,0
-1,-0.65,-1.5,-0.8865518458452855,0
-1,-0.65,-1.5,-0.9644784807377611,0
-1,-0.65,-1.5,-1.0,0
-1,-0.65,-1.5,-1.0,0
-1,-0.65,-1.5,-0.8625467747360677,0
-1,-0.65,-1.5,-0.9191697196830347,0
0,-0.65,-1.5,-0.8808312341429414,0
0,-0.65,-1.5,-0.9183712994236812,0
0,-0.65,-1.5,-0.9361838109093857,0
-1,-0.65,-1.5,-1.0,0
-1,-0.65,-1.5,-1.0,0
-1,-0.65,-1.5,-0.9162067577196898,0
0,-0.65,-1.5,-0.8843270298275484,0
0,-0.25,-1.5,-0.9522676910982897,0
0,-0.25,-1.5,-0.9929843531382454,0
0,-0.25,-1.5,-0.9603575123718315,0
0,-0.25,-1.5,-0.9999999999999754,0
0,-0.25,-1.5,-1.0,0
-1,-0.25,-1.5,-0.9753855495926018,0
-1,-0.25,-1.5,-1.0000000000000238,0
0,-0.25,-1.5,-1.0,0
1,-0.25,-1.5,-0.9066580634320482,0
1,-0.25,-1.5,-0.8791527157417626,0
1,-0.25,-1.5,-0.8744336710184024,0
0,-0.25,-1.5,-0.9283539744326736,0
0,-0.25,-1.5,-0.9999999999999764,0
0,-0.25,-1.5,-0.9979911448475595,0
1,-0.25,-1.5,-0.8556037775785387,0
1,-0.25,-1.5,-0.9306228791923054,0
1,-0.25,-1.5,-1.0,0
0,-0.25,-1.5,-0.9999999999999771,0
0,-0.25,-1.5,-1.0,0
0,-0.25,-1.5,-0.9870240798802092,0
0,-0.25,-1.5,-1.0,0
0,-0.25,-1.5,-1.0,0
0,-0.25,-1.5,-0.9455220393098622,0
-1,-0.25,-1.5,-0.9661747809413881,0
-1,-1.5,-1.5,-1.0,0
-1,-1.5,-0.7,-1.0000000000000202,0
0,-1.5,-0.7,-1.0,0
0,-1.5,-0.7,-1.0,0
0,-1.5,-0.7,-1.0,0
-1,-1.5,-0.7,-0.9999999999999812,0
-1,-1.5,-0.7,-1.0,0
-1,-1.5,-0.7,-0.9693051556028919,0
-1,-1.5,-0.7,-0.9165373127723422,0
-1,-1.5,-0.7,-0.9395035635805438,0
1,-1.5,-1.5,-0.8218637447544309,0
1,-1.5,-1.5,-0.7935407841753764,0
1,-1.5,-1.5,-0.8108583757487535,0
1,-1.5,-1.5,-0.7702819799959737,0
0,-1.5,-1.5,-0.7332329265601536,0
0,-1.5,-1.5,-0.6660813732931578,0
0,-1.5,-1.5,-0.6803689826473266,0
0,-0.65,-0.7,-0.6581896894558885,0
0,-0.65,-0.39999999999999997,-0.6625897815330125,0
0,-0.65,0.0,-0.6427557511737034,0
0,-0.65,0.4,-0.654970713189465,0
0,-0.65,0.4,-0.6693331512583698,0
0,-0.65,0.4,-0.6207539653855528,0
1,-0.65,0.4,-0.6116328814666389,0
1,-0.65,0.4,-0.606439653445781,0
1,-0.65,0.4,-0.5961817633280465,0
1,-0.65,0.4,-0.7374709137536121,0
1,-0.65,0.4,-0.6188457834978552,0
1,-0.65,0.4,-0.6352920256737232,0
1,-0.65,0.4,-0.6471448403763297,0
1,-0.65,0.4,-0.6973561490404216,0
0,-0.65,0.10000000000000003,-0.7139024866756878,0
0,-0.65,-0.19999999999999996,-0.6254720764404884,0
1,-0.65,-0.19999999999999996,-0.6353949737347907,0
1,-0.65,-0.19999999999999996,-0.5736893365178763,0
0,-0.65,-0.19999999999999996,-0.724735696324776,0
0,-0.65,-0.19999999999999996,-0.7516971999752009,0
0,-0.25,-0.19999999999999996,-0.6791383489877482,0
0,-0.25,-0.19999999999999996,-0.7384676454275658,0
0,-0.25,-0.19999999999999996,-0.734742785661196,0
-1,-0.25,-0.19999999999999996,-0.721513820712066,0
-1,-0.25,-0.19999999999999996,-0.6816582447631491,0
-1,-0.25,-0.19999999999999996,-0.6708089800133399,0
-1,-0.25,-0.19999999999999996,-0.6565083614878221,0
0,-0.25,-0.19999999999999996,-0.6392873009472492,0
0,-0.25,-0.6,-0.5941349501684372,0
0,-0.25,-0.6,-0.56660442256171,0
0,-0.25,-1.5,-0.6057510648984992,0
0,-0.25,-1.5,-0.5930009561343278,0
0,-0.25,-1.5,-0.578666293956878,0
0,-0.25,-1.5,-0.6102176932299007,0
0,-0.25,-0.7,-0.5745979102113066,0
0,-0.25,-0.10000000000000003,-0.5892283805119928,0
0,-0.25,0.19999999999999996,-0.5793616886638276,0
0,-0.25,0.19999999999999996,-0.6182629201869918,0
0,-0.25,0.19999999999999996,-0.5200138938625116,0
0,-0.25,0.19999999999999996,-0.4924640714924383,0
0,-0.25,0.19999999999999996,-0.4494030562252255,0
0,-0.25,0.19999999999999996,-0.5266498705492705,0
0,-0.25,0.19999999999999996,-0.48708150177170495,0
0,-0.25,0.19999999999999996,-0.5240949907471898,0
1,-0.25,-0.4,-0.49874223073696,0
1,-0.25,-1.5,-0.4621223514457479,0
0,-0.25,-0.7,-0.4495589337295329,0
0,-0.25,-1.5,-0.5387513988812488,0
1,-0.25,-1.5,-0.4866567335795808,0
0,-0.25,-1.5,-0.48944182916925033,0
0,0.0,-1.5,-0.4605084374773196,0
1,0.0,-1.5,-0.36013941536632865,0
1,0.0,-1.5,-0.40477875224002047,0
1,0.0,-0.7,-0.3344698688856271,0
1,0.0,-0.10000000000000003,-0.2703531386191938,0
1,0.0,-0.10000000000000003,-0.3243641602246608,0
1,0.0,-0.4,-0.334476685410401,0
0,0.0,-0.7,-0.3238964001781512,0
0,0.0,0.0,-0.29768046995143993,0
0,0.0,0.3,-0.312499695585673,0
-1,0.0,-0.3,-0.40391438270664237,0
-1,0.0,-1.5,-0.5630030050478989,0
-1,0.0,-0.7,-0.5627463357141302,0
-1,0.0,-1.5,-0.49657414051824855,0
-1,0.0,-1.5,-0.5320740655722617,0
-1,0.0,-1.5,-0.5267540408071585,0
-1,0.0,-1.5,-0.40800194064983275,0
-1,0.0,-1.5,-0.28063232293217627,0
0,0.0,-1.5,-0.2390092381685952,0
0,0.0,-1.5,-0.22838825728794285,0
0,0.0,-0.39999999999999997,-0.21125621905631375,0
0,0.0,-0.39999999999999997,-0.21532073336586954,0
0,0.0,-0.39999999999999997,-0.21627678651269502,0
0,0.0,0.4,-0.2680951588884668,0
0,0.0,0.4,-0.2529101426977818,0
0,0.0,0.4,-0.2932204346567967,0
0,0.0,0.4,-0.29916573249880185,0
0,0.0,0.4,-0.18871147899847215,0
0,0.0,0.7,-0.22509959125878162,0
1,0.0,1.5,-0.21625942059284076,0
1,0.0,1.5,-0.16970000253994028,0
0,0.0,1.5,-0.1654562230994932,0
0,0.0,1.5,-0.16652637007461882,0
0,0.0,1.5,-0.14707682655902538,0
-1,0.0,1.5,-0.23086914943113246,0
0,0.0,1.5,-0.1458171563452093,0
-1,0.0,1.5,-0.15376420384121361,0
0,0.0,1.5,-0.12099260434657191,0
0,0.0,1.5,-0.05040514052973641,0
0,0.0,1.5,-0.11300205700544998,0
1,0.0,1.5,-0.09641618433131853,0
1,0.0,0.7,-0.09198579574168086,0
1,0.0,0.7,-0.0009652549658458947,0
1,0.0,0.7,-0.006411241350078727,0
1,0.0,1.5,-0.010500812590097247,0
1,0.0,1.5,0.02347561252466254,0
1,1.5,1.5,0.05259427612529321,0
1,1.5,1.5,0.08580603237160156,0
0,1.5,1.5,0.02185372907722254,0
0,1.5,1.5,-0.005794803150118251,0
0,1.5,1.5,0.057413010417078636,0
0,1.5,1.5,0.08786535874742174,0
0,1.5,1.5,0.1739854356727554,0
0,1.5,1.5,0.18108478944355377,0
0,1.5,1.5,0.21238560492200373,0
0,1.5,1.5,0.23277818240446457,0
0,1.5,1.5,0.28708378816842534,0
0,1.5,1.5,0.2601846972410697,0
0,1.5,1.5,0.2880537866067708,0
0,1.5,1.5,0.26699178641106475,0
0,1.5,1.5,0.2671716785818732,0
-1,1.5,1.5,0.22118786543142233,0
-1,1.5,1.5,0.23280821342723163,0
-1,1.5,1.5,0.21335868138523092,0
0,1.5,1.5,0.22654475424981793,0
-1,1.5,1.5,0.20352231716333,0
0,1.5,1.5,0.17578743273294758,0
-1,1.5,0.7,0.17138252424603487,0
-1,1.5,0.39999999999999997,0.14893175948444962,0
-1,1.5,0.39999999999999997,0.13474496748931497,0
-1,0.65,0.39999999999999997,0.1446760519219665,0
-1,0.65,0.39999999999999997,0.17416787261006386,0
-1,0.65,0.39999999999999997,0.2756961693748474,0
-1,0.65,0.39999999999999997,0.2670837672583377,0
-1,0.65,0.39999999999999997,0.26501999872432197,0
-1,0.65,0.7,0.2925938298359249,0
0,1.5,1.5,0.37484307092860997,0
0,1.5,1.5,0.4788723479090212,0
0,1.5,1.5,0.33351310523777616,0
0,1.5,0.7,0.27609560943099665,0
-1,1.5,0.39999999999999997,0.2889865552532725,0
-1,1.5,0.39999999999999997,0.2628529282611191,0
-1,1.5,0.39999999999999997,0.2464007149447406,0
-1,1.5,0.0,0.2142825972163968,0
-1,1.5,-0.4,0.23428145815058446,0
-1,1.5,-0.4,0.1912527332507695,0
-1,1.5,-0.4,0.18166498105454182,0
-1,0.65,-0.4,0.26747473726176724,0
-1,0.65,-0.4,0.3168778702129862,0
-1,0.65,-0.4,0.3184366913738818,0
-1,0.65,-0.4,0.25051609325199414,0
0,0.65,-0.4,0.3213804904622576,0
1,0.65,-0.7,0.34353020981638105,0
1,0.65,-0.7,0.3464639782247596,0
1,0.65,-0.7,0.3111329625978608,0
0,0.65,-1.5,0.2720891818080934,0
0,0.65,-1.5,0.2820560701489601,0
0,0.65,-1.5,0.32784859628588564,0
0,0.65,-1.5,0.26211516861190803,0
0,0.65,-1.5,0.21691294486127405,0
0,0.65,-1.5,0.20029624375827956,0
0,0.65,-1.5,0.21707029984611098,0
0,0.65,-1.5,0.10293557781061728,0
0,0.65,-1.5,0.050714204091742925,0
0,0.65,-1.5,0.009237531398853523,0
0,0.65,-1.5,0.034253009119348095,0
-1,0.65,-1.5,0.05736823120047394,0
-1,0.25,-1.5,0.12259940368308608,0
-1,0.25,-1.5,0.08485012245323881,0
-1,0.25,-1.5,0.09022373905569356,0
0,0.25,-1.5,0.052543518735056464,1
0,0.25,-1.5,0.05394004554807946,0
0,0.25,-1.5,0.09591683325697956,0
0,0.25,-1.5,0.11928977224949064,0
1,0.25,-1.5,0.17822756560241798,0
1,0.25,-1.5,0.18941447959880964,0
1,0.25,-1.5,0.17246212393009797,-1
1,0.25,-1.5,0.20736172124132898,-1
1,0.25,-1.5,0.21890714640177414,-1
1,0.25,-0.7,0.19856155063355294,-1
1,0.25,-0.39999999999999997,0.24157702219503197,-1
1,0.25,-0.39999999999999997,0.25854632233538244,-1
0,0.25,-0.39999999999999997,0.2684127977614805,-1
0,0.25,-0.39999999999999997,0.22032459197077686,-1
0,0.25,-0.39999999999999997,0.2447462134184129,-1
1,0.25,-0.39999999999999997,0.29835457834320056,-1
1,0.25,0.0,0.32103187474523376,-1
1,0.25,0.4,0.35126515044507256,-1
1,0.25,0.4,0.33244824834360326,-1
1,0.25,0.4,0.3583164832666783,-1
1,1.5,0.4,0.47217407059203315,-1
1,1.5,0.4,0.48243009555461036,-1
1,1.5,0.4,0.48036666788068927,-1
1,1.5,0.4,0.5179094878859463,-1
1,1.5,0.4,0.5122602202241205,-1
1,1.5,0.4,0.6016606091942467,-1
1,1.5,0.4,0.5888326777526005,-1
1,1.5,0.4,0.5735775301879862,-1
1,1.5,0.7,0.617338475714444,-1
1,1.5,1.5,0.6789369438914802,-1
1,1.5,1.5,0.7956961051831557,-1
1,1.5,1.5,0.638416792835261,-1
1,1.5,1.5,0.5745338564947382,-1
0,1.5,1.5,0.5091401875147193,-1
-1,1.5,1.5,-0.4194591987161825,-1
-1,1.5,1.5,-0.419459966611792,-1
-1,1.5,1.5,-0.9999999999999816,0
-1,0.30000000000000004,1.5,-0.9179686105558631,0
-1,0.30000000000000004,0.7,-0.9985546400488432,0
-1,0.30000000000000004,0.39999999999999997,-1.0000000000000182,0
-1,0.30000000000000004,0.39999999999999997,-0.9946149469162149,0
-1,0.30000000000000004,0.39999999999999997,-1.0000000000000173,0
-1,0.30000000000000004,0.7,-1.000000000000017,0
-1,0.30000000000000004,0.7,-0.9551994266438746,0
-1,-0.35,0.7,-0.9999999999999832,0
-1,-1.5,0.7,-0.9621569490186976,0
-1,-1.5,0.7,-1.0000000000000167,0
-1,-1.5,0.7,-0.9999999999999837,0
-1,-1.5,0.7,-1.0000000000000162,0
-1,-1.5,0.7,-0.9999999999999837,0
-1,-1.5,0.7,-1.0000000000000162,0
0,-1.5,0.7,-0.9520061794676411,0
0,-1.5,0.39999999999999997,-0.8869792454638841,0
0,-1.5,0.39999999999999997,-0.9268421314667795,0
0,-1.5,0.39999999999999997,-0.9366652980678009,0
0,-1.5,0.0,-0.9841136589447089,0
0,-1.5,-0.4,-1.000000000000016,0
0,-1.5,-0.4,-0.9942079591525758,0
0,-1.5,-0.4,-1.0000000000000158,0
0,-1.5,-0.4,-0.9828527326373027,0
0,-1.5,-0.4,0.0,0
0,-1.5,-0.4,1.0,0
0,-1.5,-0.4,1.0,0
1,-1.5,-0.4,1.0,0
1,-1.5,-0.4,1.0,0
1,-1.5,-0.4,0.4959568043929709,0
1,-1.5,-0.4,0.5208217307417032,0
1,-1.5,-0.4,0.5614449460234917,0
1,-1.5,-0.4,0.7002289167136518,0
1,-1.5,-0.4,1.0,0
1,-1.5,-0.4,0.6811654059892585,0
1,-0.65,-0.4,0.14575384353107065,0
1,-0.65,-0.4,0.8203175913950342,0
1,-0.65,-0.4,1.0,0
1,-0.65,-0.4,1.0,0
1,-0.65,-0.10000000000000003,1.0,0
1,-0.65,0.19999999999999996,0.8996226627172949,0
1,-0.65,0.19999999999999996,1.0,0
1,-0.65,0.19999999999999996,1.0,0
1,-0.65,0.19999999999999996,1.0,0
1,-0.65,0.19999999999999996,0.6855936321249384,0
0,-0.65,0.19999999999999996,0.5935646928584914,0
0,-0.65,-0.10000000000000003,0.5631841118804863,0
0,-0.65,-0.39999999999999997,0.608336313173501,0
0,-0.65,-0.7,0.5786431180062569,0
0,-0.65,-1.5,0.7716731406052995,0
0,-0.65,-1.5,0.8032952073559736,0
0,-0.65,-1.5,1.0,0
0,-0.65,-1.5,1.0,0
0,-0.30000000000000004,-1.5,1.0,0
0,0.09999999999999998,-1.5,0.8184487308573798,0
0,0.5,-1.5,0.7544051841703405,0
0,0.5,-1.5,0.6376952148166392,0
0,0.5,-1.5,0.5645770845194605,0
0,0.5,-1.5,0.7145975111204477,0
-1,0.5,-1.5,0.5850813367819805,0
-1,0.5,-1.5,0.7298701700045293,0
-1,0.5,-1.5,0.808765470205496,0
0,0.5,-1.5,0.8739890871985017,0
-1,0.15000000000000002,-1.5,0.7838240107402026,0
-1,0.15000000000000002,-1.5,0.7173785365105623,0
-1,0.15000000000000002,-1.5,0.6359568828372271,0
-1,0.15000000000000002,-1.5,0.39088386856491736,0
-1,0.15000000000000002,-1.5,0.31745775281088245,0
-1,0.15000000000000002,-1.5,0.3935188088359738,0
-1,0.15000000000000002,-1.5,0.7820474766514806,0
-1,0.15000000000000002,-1.5,0.903376977478835,0
0,0.15000000000000002,-1.5,1.0,0
0,0.15000000000000002,-1.5,0.8384945979523095,0
0,0.15000000000000002,-1.5,0.9139976993279103,0
0,0.15000000000000002,-0.7,0.9567569633487946,0
0,0.15000000000000002,-0.39999999999999997,0.8773876088686183,0
0,0.15000000000000002,-0.39999999999999997,1.0,0
0,0.15000000000000002,-0.39999999999999997,1.0,0
0,0.15000000000000002,-0.39999999999999997,0.8264756059246419,0
0,0.15000000000000002,-0.39999999999999997,1.0,0
0,0.15000000000000002,-0.39999999999999997,0.9149181367045545,0
0,0.15000000000000002,-0.39999999999999997,1.0,0
0,0.15000000000000002,-0.39999999999999997,0.8959865706745167,0
0,-0.25,-0.39999999999999997,1.0,0
0,0.0,-0.39999999999999997,0.980910044758723,0
0,0.25,0.0,1.0,0
0,0.25,0.4,1.0,0
0,0.25,0.4,0.9838462412434308,0
0,0.25,0.4,0.8112600812966783,0
1,0.25,0.4,0.8728882448256069,0
1,0.25,0.4,0.931387451650077,0
0,0.25,0.4,0.8341640063333382,0
-1,0.25,0.10000000000000003,0.8802290235179089,0
0,0.25,0.10000000000000003,1.0,0
0,0.25,-0.19999999999999996,0.9119876844227024,0
0,0.25,-0.19999999999999996,0.8253009353671198,0
0,0.25,-0.19999999999999996,1.0,0
1,0.25,-0.19999999999999996,1.0,0
1,0.25,-0.19999999999999996,0.9730550231043108,0
1,0.25,-0.19999999999999996,0.9149449281986807,0
0,0.25,-0.19999999999999996,0.8652304458993652,0
-1,0.25,-0.19999999999999996,0.8238945317917022,0
-1,0.25,-0.19999999999999996,0.7235065321653611,0
-1,0.25,-0.19999999999999996,0.6056573439774736,0
-1,0.25,-0.19999999999999996,0.45585260029129887,0
-1,0.25,-0.19999999999999996,0.5081972550896954,0
-1,0.25,-0.19999999999999996,0.4292615198847579,0
-1,0.25,-0.6,0.5677884552784792,0
-1,0.25,-0.6,0.7894838707075779,0
-1,0.25,-1.5,0.8381550137942756,0
-1,0.25,-1.5,0.8000645148941592,0
-1,0.25,-1.5,0.8430529266391361,0
0,0.25,-1.5,0.8500006750896518,0
0,0.0,-1.5,0.886147737001501,0
0,0.0,-1.5,0.8978809115846459,0
0,0.0,-1.5,0.8777788924142536,0
0,0.0,-1.5,0.7836044825466304,0
